osm_id,name,category,city,address,phone,website,latitude,longitude
7732715981,Hamparan Stone,company,,"Jl. Arteri Mangga Dua, Blok F4 No. 25, Jakarta",,,-6.1364703,106.8275543
4196577568,Hanwha Life,insurance,Denpasar,"Jalan Bypass Gatot Subroto, Denpasar",,,-8.6359599,115.2199679
4258094464,Harapan Indah Cahaya Timur. PT,company,Surabaya,"Perkantoran Pondok Chandra Indah, Blok TD/33, Surabaya",,,-7.3413726,112.7702903
6249714156,Harian Umum Pelita,company,,,,,-6.2133254,106.8443217
13734230901,Harta General Insurance,insurance,Jakarta,,,,-6.1702404,106.8138733
5036282888,Hawastu.com,advertising_agency,Semarang,,,,-6.9903104,110.4035995
11409159718,Head Office PT. Solomon Indo Global,company,Surabaya,"Jalan Raya Pandugo Timur, 19, Surabaya",,https://solomonindoglobal.id/,-7.3202312,112.7921006
6948708885,Heksa Insurance,insurance,Jakarta,,,,-6.2253484,106.8281488
444897509,Herona Express,company,Denpasar,"Jalan Bypass Ngurah Rai, 26A, Denpasar",,,-8.6417101,115.2543443
11586233926,Hexa Conservation Indonesia,company,,"Jalan Jenderal Sudirman, Sampoerna Strategic Square, North Tower, 11th Floor, Jakarta Pusat",+62 812 9247 0079,https://hexaconservation.com,-6.2166455,106.8178634
1198173687,Hijacket,company,Bandung,"Bulevar Magna, 71, Bandung",,,-6.9590011,107.6894424
13736830001,Himoinsa,company,,,,,-6.1778276,106.8121944
9132842544,Holywings Group,company,Tangerang,,,,-6.3009761,106.654513
7708992439,Home Living Indonesia,company,,,,,-6.2224037,106.8227733
6894227985,Honeywell,company,,,,,-6.2302376,106.8262448
363343447,Hutama Karya,company,Denpasar,"Jalan Hayam Wuruk, 171, Denpasar",,,-8.6600028,115.2402316
6956377186,IDN Media,company,,,,,-6.2314948,106.8215968
6255672990,INKA,company,,,,,-6.1527474,106.8360264
6335497486,IPC,company,,,,,-6.108172,106.8833346
13019847301,Iconic Bundaran HI Network,advertising_agency,,"Plaza Indonesia, Jl. M.H. Thamrin No.Kav.28-30, Jakarta Pusat, Kota Adm. Jakarta Barat",,,-6.1940809,106.8218355
13020645902,Iconic Mega,advertising_agency,,"Letjen S. Parman St No.Kav. 28, South Tanjung Duren, Grogol petamburan, West Jakarta City, Jakarta 11470, Kota Adm. Jakarta Barat",,,-6.1762171,106.7912409
13020452201,Iconic Mega Mendung,advertising_agency,,"Jl. Letjen S. Parman No.Kav. 28, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Kabupaten Aceh Barat Daya",,,-6.1752672,106.7913416
13020333602,Iconic Testing,advertising_agency,,"Jl. Letjen S. Parman No.Kav. 28, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Kota Adm. Jakarta Barat",,,-6.1760352,106.7913416
13020371201,Iconic Testing 2,advertising_agency,,"Jl. Letjen S. Parman No.Kav. 28, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Kota Adm. Jakarta Barat",,,-6.1756938,106.7910842
5025505703,Independent Research & Advisory Indonesia,research,Jakarta,"Jalan Cikini Raya, 3, Central Jakarta",+62 21 3152 382,http://iraigeospasial.com,-6.187418,106.8366735
6335374588,IndiHome,company,,,,,-6.1101443,106.8843967
6948544489,IndoSterling,company,,,,,-6.2271448,106.800941
9963082957,Indodax Sunset Road,company,Denpasar,,,,-8.6902269,115.1723923
13647733725,Indolife,insurance,Bandung,,,,-6.9046416,107.6104893
6953875887,Indonesia Power,company,,,,,-6.2302042,106.8209121
524408228,Indosat Ooredoo,telecommunication,Denpasar,"Jalan Bypass Gatot Subroto, Denpasar",,,-8.6367014,115.1917396
13736829905,Indotek,company,,,,,-6.1760822,106.8118128
4240852298,Infinia Park,company,,"Jl. Dr. Saharjo, 45, South Jakarta",,,-6.2127738,106.8460984
428198047,Izatta Wedding Organiser,company,Denpasar,"Ciung Wanara 1, 44, Denpasar",,http://www.baliizattawedding.com/,-8.6742324,115.2375148
1537618058,J&T Cargo,logistics,Bandung,"Jalan Abdul Haris Nasution, 218",,,-6.9185364,107.7071274
10991773415,J&T Droppoint Katamso,logistics,Medan,,,,3.5649807,98.6897326
6790495488,J&T Express,company,Bandung,,,,-6.9037836,107.6658591
6185595091,JD.ID After Sales,company,,,,,-6.1679649,106.8085364
6210540991,JNE,company,,,,,-6.1781437,106.7979475
722943109,JNE Express,company,Denpasar,"Jalan Danau Poso, Denpasar",,,-8.7048345,115.2471402
9336803361,JNE Logistics,logistics,Jakarta,,,,-6.1936086,106.8615727
6255570500,JNE Warehouse,company,,,,,-6.1616767,106.8458733
11922289726,Jakpro,company,,,,,-6.194482,106.8175506
154078980,Jamkrindo,financial,Jakarta,"Jalan Angkasa Raya, Blok B-9 Kav 6, Jakarta Pusat",+62 21 6540335,https://www.jamkrindo.co.id/,-6.1557376,106.8454037
6894785385,Japan Airlines,company,,,,,-6.2060676,106.8216552
1064216198,Jasa Cargo Ekspedisi Surabaya NCT,company,Surabaya,"Jl. Kalimas Baru No.29, Blok B-6, Tanjung Perak, Kec. Pabean Cantian, 29, Surabaya",+62 31 3282030,https://nctsurabaya.com,-7.2215639,112.7359402
1367429817,Jasa Marga,company,Tangerang,,,,-6.3109998,106.6412849
4295053425,Jasa Pengaspalan - Aspalin Construction,company,,,+62 819 1026 3554,https://www.aspalin.com/jasa-pengaspalan-jalan/,-6.1970668,106.7076938
339579452,Jasa Raharja,insurance,Semarang,"Imam Bonjol, 131, Semarang",,,-6.9772703,110.4118764
5541514921,JasaWebMedan,company,Medan,"Jalan Eka Warni 1A, 1",+6285296929820,https://www.jasawebmedan.com,3.5211687,98.6715443
1237314304,Jasamarga Surabaya Mojokerto,company,Surabaya,,,,-7.3464566,112.7139166
327943261,Jiwasraya,insurance,Denpasar,"Raya Puputan, 23B, Denpasar",,,-8.6723478,115.2257615
1774692085,Jne Setiabudi,company,,,,,-6.2108688,106.825068
6951472185,Johnny Andrean,company,,,,,-6.2238253,106.826619
8301722438,Johnson Health Tech Indonesia,company,,"Jalan Panjang Raya, No. 2A, DKI Jakarta",+62 21 58302874,www.johnsonhealthtech.id,-6.182214,106.7669501
509924837,Jujungnet Id,telecommunication,Jakarta,,,,-6.3441151,106.8847626
6252028485,KA Pariwisata,company,,,,,-6.1664209,106.830371
513330102,KAI Services WIlayah 2 Bandung,company,Bandung,"Jalan Stasiun Timur, 6",,,-6.9148795,107.6031736
498715223,KIA Motors,company,,,,,-6.1378913,106.86598
9363265815,KJPP Ayon Suherman & Rekan Depok,company,Depok,"Jalan Boulevard Grand Depok CIty, Tirtajaya, Sukmajaya, Depok",+62 21 77836860;+62 21 77836861;+62 21 77836862,,-6.4200469,106.8280406
6274294686,KPBN,company,,,,,-6.1876161,106.8340275
6953819187,KPMG Siddharta Widjaja & Rekan,company,,,,,-6.2175647,106.81292
491489926,Kaeser Compressors,company,,,,,-6.1780732,106.7290762
14050041601,Kalbe Business Innovation Center (KBIC),company,,Jalan Pulo Gadung,,,-6.194118,106.9174763
5159997221,Kalog Express,company,,,,,-6.1317462,106.8162619
184885828,Kantor Arsip & PDAM Kota Surabaya,company,Surabaya,,,,-7.2711774,112.7421158
10548498378,Kantor CV. Arindra Production,company,Surabaya,"Jalan Bendul Merisi Selatan III, 102, Bendul Merisi, Wonocolo, Kota SBY, Jawa Timur, Indonesia",,https://www.arindraproduction.co.id/,-7.310736,112.7447839
497086808,Kantor DAMRI Divisi Regional,company,,DKI Jakarta,,,-6.1601205,106.8485684
4991461622,Kantor Go-Jek Bandung,company,Bandung,Jalan BKR,,,-6.938319,107.619314
9813510992,Kantor Grab Surabaya,company,Surabaya,,,,-7.2626739,112.7488901
153883983,Kantor KAI Daop 2 Bandung,company,Bandung,"Jalan Stasiun Selatan, 1, Bandung",,,-6.9151251,107.60203
10568142909,Kantor Martha Tilaar (Holding),company,,"Jalan Pulokambing II, 1",,,-6.1942564,106.9075957
1320914938,Kantor Maxim Indonesia,company,Bekasi,"Jalan K. H. Noer Ali, 192, Kota Bekasi",,https://id.taximaxim.com,-6.248,106.9872051
12223605479,Kantor Maxim Indonesia - Depok,company,Depok,"Jalan Proklamasi, 10D, Kota Depok",,https://id.taximaxim.com,-6.3931512,106.8433496
12229142884,Kantor Maxim Indonesia - Semarang,company,Semarang,"Jalan Kenconowungu Tengah I, 30, Kota Semarang",,https://id.taximaxim.com,-6.9773896,110.3928513
157361261,Kantor PALYJA/PAM Jaya Cab. Kebayoran Baru,company,,,,,-6.2396094,106.7891381
402035744,Kantor PLN Area Tanjung Priok,company,,,,,-6.1472383,106.8891027
525515362,Kantor PLN Cab Penjaringan,company,,,,,-6.1363253,106.7971515
234203594,Kantor PT. KIMA,company,Makassar,,,,-5.1046898,119.4979277
525787705,Kantor Pegadaian,insurance,Jakarta,,,,-6.13701,106.7914577
6679602637,Kantor Pemasaran Kota Harapan Indah,advertising_agency,Bekasi,"Jl. Harapan Indah Boulevar, Kav.26A",+622188986688,https://www.damaiputra.com,-6.1819686,106.973118
4438813753,Kantor Pemasaran Permata Legenda,company,Bekasi,"Jalan Zamrud Utara, Bekasi",,,-6.310356,107.022334
446524881,Kantor Pertamina Marketing Operation Region V,company,Surabaya,,,,-7.3021681,112.7418849
277859640,Kantor Pertamina Regional VII Makassar,company,Makassar,"Jalan Garuda, Makassar",,,-5.1507156,119.4111581
1320914937,Kantor Pusat Maxim Indonesia,company,,"Jalan Warung Jati Barat, 16, Jakarta Selatan",,https://id.taximaxim.com,-6.2848498,106.8261738
121716527,Kantor Pusat PT Indosat,telecommunication,Jakarta,"Jalan Medan Merdeka Barat, 21, DKI Jakarta",,,-6.1801205,106.8214124
119762183,Kantor Pusat PT Pos Indonesia Bandung,company,Bandung,,,,-6.9020661,107.6198184
155956667,Kantor Pusat Perusahaan Umum Pengangkutan Penumpang Djakarta (PPD),company,,,,,-6.2450924,106.8785183
455023742,Kantor Radio Suara Surabaya FM 100,telecommunication,Surabaya,,,,-7.2905608,112.7272071
9525974379,Kantor STO Telkom Sawangan,it,Depok,"Jalan Sawangan Raya, Depok",,https://www.telkom.co.id/,-6.3958168,106.7761706
9525944476,Kantor Telkom Cinere,it,Jakarta,"Cinere Raya, Depok",,https://www.telkom.co.id/,-6.3443283,106.7784447
156270924,Kantor Telkom Pluit Selatan,company,,,,,-6.1251816,106.7850336
632234368,Kantor Telkom Tegalega,company,Bandung,,,,-6.9475371,107.6087029
1107489008,Kantor Telkom Unit Consumer Service Regional III Jawa Barat,telecommunication,Bandung,,,,-6.9054138,107.6294968
10607510623,Karamel Kreativindo Digital Internasional,consulting,,"Jalan Kayu Manis VIII, 54, DKI Jakarta",+62 895 0979 3015,karamelkreativindo.com,-6.206365,106.8643925
6210540792,Karindo Alkestron,company,,,,,-6.1777476,106.7986005
7479711085,Karunia Photo Semarang,company,Semarang,"Jalan Gajah Raya, 17",,,-6.9987337,110.4452925
4258110507,Kayu Selasihan Indah. PT,company,Surabaya,"Jl. Kalikepiting, 135, Surabaya",,,-7.264318,112.7788481
6252027189,Kereta Commuter Indonesia,company,,,,,-6.1659966,106.8304489
6219012685,Khatulistiwa Group,company,,,,,-6.182479,106.8131419
536624126,Kobanter Baru,company,Bandung,,,,-6.8914046,107.6255364
6255583792,Kobexindo,company,,,,,-6.162551,106.8411756
7708992440,"Koléga x MarkPlus, Satrio",company,,,,,-6.222648,106.8229571
6281912488,Kompas Sirkulasi,company,,,,,-6.2769623,106.7961067
8120343070,Komputermu,it,Surabaya,"Jalan Simo Mulyo Baru, 2G/21A, Sukomanunggal",+62 822-2808-1492,https://komputermu.com,-7.2741693,112.7041509
6201180092,Konimex,company,,"Jalan KH. Wahid Hasyim, 162",,,-6.186694,106.820554
312889513,"Konsultan Pajak ""Prima Artha Konsultama""",financial,Denpasar,"Jalan Teuku Umar, Denpasar",,,-8.6693827,115.2108713
7406367473,Kontraktor Interior Duta Laras Cipta CV,company,,"Jalan Raya Gandul, Apartemen Cinere Resort, Cinere, Depok",,,-6.3362442,106.7938018
299080062,Kopegtel Kantor Perusahaan - Unit Foto Copy & Percetakan,company,Bandung,"Japati, 1, Bandung, Jawa Barat",,,-6.8953148,107.6179374
844320182,Koperasi Gowa Abadi,company,Makassar,,,,-5.2084936,119.4522914
416084289,Korin Muliajaya,company,Denpasar,"Jalan Bypass Ngurah Rai, 5, Kuta",,,-8.722048,115.1856532
339610405,Kospin Jasa Syariah,company,Semarang,,,,-7.0011021,110.4329918
9941378695,Kredivo Operations Office,company,,"Jalan Tomang Raya, 1, DKI Jakarta",+62 807 1 573 348,https://www.kredivo.id/,-6.1786649,106.7969325
516261404,Kresna Transport,company,Denpasar,"Jalan Bypass Ngurah Rai, Denpasar",,,-8.6664485,115.2557995
5123512123,Ksp Kodanua,company,Bandung,,,,-6.9611938,107.6245929
3181085359,Kudo,company,,,,,-6.2534255,106.7909183
523527386,Kyocera,company,Denpasar,"Jalan Bypass Gatot Subroto, Denpasar",,,-8.6361874,115.1888227
6883918586,L'Oreal Indonesia,company,,,,,-6.2238057,106.8227334
523532152,LG Indonesia,company,Denpasar,"Jalan Bypass Gatot Subroto, Denpasar",,,-8.6364665,115.1830274
6274252600,LIPI Press,company,,,,,-6.1933251,106.8365897
11399385385,LIPPO ST MORITZ OFFICE TOWER,company,,"Jalan Puri Indah, DKI Jakarta",,,-6.1884269,106.7385661
8398712157,LTI Express,company,Surabaya,"Jalan Tanjung Batu, 21k12, Perak Barat",+6282120204099,https://ltiexpress.id/,-7.2210348,112.7265469
381656810,Lab Kimia Farma Cihampelas,research,Bandung,,,,-6.9059725,107.6041651
1385346610,Laboratorium Pengujian Air,research,Tangerang,,,,-6.1951872,106.6276664
13334575527,Labtek Indie,research,Bandung,,,,-6.8968872,107.6196694
11980055766,Laena Tour,company,Bekasi,,,,-6.2956499,106.997403
2784898365,Lazada Tanah Abang,advertising_agency,,,,,-6.198739,106.81506
564994061,Learning Event Area IV Jawa Tengah dan DIY,company,Semarang,,,,-7.0050513,110.4271632
577032202,Lembaga Penelitian dan Pengabdian Masyarakat (LPPM UNNES),research,Semarang,"Kampus Sekaran, Semarang",,https://unnes.ac.id/lppm,-7.0488242,110.3906851
393586625,Lembaga Perkreditan Desa Panjer,financial,Denpasar,"Jalan Waturenggong, Denpasar",,,-8.6786446,115.2254561
1443168852,Lestari Corp,company,Bandung,07,,,-6.9602758,107.7006528
13887626488,Lili Wedding,consulting,Bekasi,,,,-6.2903809,106.9997496
524545360,Lim Siang Huat Balindo,company,Denpasar,"Jalan Mahendradatta, Denpasar",,,-8.6695942,115.1906438
1198173603,Linear Cargo,logistics,Bandung,"Jalan Magna Barat, 8",,,-6.9572744,107.6886029
1198173605,Lion Parcel,logistics,Bandung,"Jalan Magna Barat, 12",,,-6.9573649,107.6885942
516581333,Lippo CyberPark,company,Tangerang,"Jalan Boulevar Gajahmada, Tangerang",,,-6.2200708,106.6216285
636731416,Lobby PT PLN Penyaluran dan Pusat Pengaturan Beban Sumatera Bagian Utara,company,Medan,,,,3.6152876,98.6705448
12409036396,LogID,logistics,Jakarta,"Jalan Raden Ajeng Kartini, 26, South Jakarta",+6285117110115,https://www.logid.id,-6.2915296,106.7920827
651167611,MAPID,company,Bandung,"Mekar Raya, 11, Kab Bandung",,,-6.9738883,107.5511389
12223605480,MAXIM - Kantor Mitra Bandung,company,Bandung,"Jalan Logam, 42D, Kota Bandung",,https://id.taximaxim.com/en/7831-bandung/contacts/,-6.9592634,107.6439645
13729978551,MAXIM - Kantor Mitra Bekasi,company,Bekasi,"Jalan Perjuangan, 33, Kota Bekasi",,https://id.taximaxim.com/en/9408-bekasi/contacts/,-6.2229095,107.0108183
6953868989,MOL,company,,,,,-6.2300571,106.8208161
9979139669,MPG Visa Extension,company,Denpasar,,,,-8.7009751,115.1744876
6880085685,MPM Insurance,insurance,Jakarta,,,,-6.1866019,106.7963979
363343415,MSA Kargo,company,Denpasar,"Jalan Hayam Wuruk, 238, Denpasar",,,-8.6637751,115.2400978
9977133814,MSA Kargo Legian,logistics,Denpasar,,,,-8.6990116,115.1764319
582743796,MSC KIMA Indosat Ooredoo Hutchinson Makassar,telecommunication,Makassar,,,,-5.0988315,119.5023431
1381598937,MSIG,insurance,Bandung,,,,-6.9528026,107.6064005
13258196202,Madu Nusantara,company,,,,,-6.1755997,106.8142558
6954211185,Maesk,company,,,,,-6.2109419,106.8156784
5696958823,Mandiri Club,company,,,,,-6.2325051,106.8017562
521474163,Mandiri Digital Tower (Bank Mandiri),company,,"Jalan Letnan Jenderal S. Parman, Jakarta Barat",,,-6.1738128,106.7917221
197289190,Mandiri Sekuritas Makassar,financial,Makassar,"Jalan Veteran Utara, Maradekaya Utara, 255, Makassar",,,-5.1448465,119.4251351
9468501645,Mandiri Sekuritas Medan,financial,Medan,"Jalan Perintis Kemerdekaan, 1B, Medan",+62 61 8050 1825,https://most.co.id/,3.5974783,98.6787564
5142535990,Mandiri Tunas Finance,company,,DKI Jakarta,,,-6.1365745,106.831447
3851373375,Mandiri Utama Finance,financial,Denpasar,"Jalan Bypass Gatot Subroto, Denpasar",,,-8.6353128,115.2512171
6894785887,Manulife,company,,,,,-6.2168187,106.8183585
1354859538,Marga Trans Nusantara,company,Tangerang,,,,-6.2674606,106.6860142
11616051211,Margatama Nusantara,company,Tangerang,,,,-6.3071441,106.6873705
9780483867,Markas PMI Provinsi Jawa Tengah,company,Semarang,,,,-7.0300679,110.4563658
13542282442,Marruki,it,Makassar,"Blok C, 81, Makassar",,,-5.1817227,119.4851168
1198173601,Maslam,it,Bandung,"Jalan Magna Barat, 2",,,-6.9571839,107.6886118
9933410150,Maxsi Reklame Padangsambian Kelod,advertising_agency,Denpasar,,,,-8.6818679,115.1774908
445056569,Maybank Finance,financial,Denpasar,"Jalan Bypass Gatot Subroto, 193, Denpasar",,,-8.6358563,115.2301793
6535153418,McKinsey & Company,consulting,,,+622157986600,https://www.mckinsey.com/id,-6.2173253,106.8130071
4196577992,Mega Auto Finance,financial,Denpasar,"Jalan Bypass Gatot Subroto, Denpasar",,,-8.6355293,115.2219106
1198173727,Meitech,company,Bandung,"Bulevar Magna, 21, Bandung",,,-6.9577326,107.6895631
121129295,Menjangan Sakti,company,,"Jalan Setia Budi Selatan, DKI Jakarta",,,-6.2120685,106.8293874
5835021889,Mercedes-Benz,company,,,,,-6.1957138,106.8241935
1443168763,Merry Riana,advertising_agency,Bandung,76,,,-6.9591256,107.7012816
13991981301,Metrosolusindo Bal Office,company,Denpasar,"Jalan Sri Rejeki, Badung",,,-8.698095,115.174328
4146363025,MidPlaza,company,,"Jalan Jenderal Sudirman, Kav 10-11, Central Jakarta",,,-6.2097773,106.820931
482138739,MidPlaza 1,company,,,,,-6.2093061,106.8207396
13736830003,Midea,company,,,,,-6.1747965,106.8114373
9121416957,Miindonews,it,Jakarta,"Jalan Pramuka Sari I, No. 7A, DKI Jakarta",+62 21 2124 2382,https://miindonews.co.id/,-6.1882984,106.8700983
5512943723,Minanga group,company,,"Jalan Suryo Raya, 27",,http://minanga.co.id,-6.2358857,106.8140218
6206529687,Mirah Delima Sumur Batu,company,,"Zamrud, 25",,,-6.1624989,106.8708246
1198173660,Missie,company,Bandung,"Bulevar Magna, 78",,,-6.9585836,107.6889324
12112326669,"Mitra Manunggal Mandiri, PT.",company,Bekasi,"Jalan Ahmad Yani, Bekasi City, West Java",,https://mitramanunggal.com/,-6.2453062,106.9918882
374819645,Mitrais,it,Denpasar,"Gang Mina Utama, 1, Denpasar",,,-8.7159888,115.2207806
561404233,Mitrais (Sanur B),it,Denpasar,"Gang Mina Utama, 1, Denpasar",,,-8.715979,115.2210642
6894785885,Mitsubishi,company,,,,,-6.2058505,106.8216956
6239570890,Modena,company,,,,,-6.2257824,106.8302383
11309081607,Moduit Digital Indonesia,company,Bandung,"Paskal Hyper Square Blok D 26-27, Jl. Pasir Kaliki No.25, Ciroyom, Kec. Andir, Kota Bandung, Jawa Barat, Bandung",+62 21 50202900,https://moduit.id,-6.9143851,107.5943964
3758652737,Monex Investindo Futures,financial,Denpasar,"Jalan Teuku Umar, 188, Denpasar",+62 361 223 000,https://www.mifx.com/,-8.6795853,115.2039948
424226992,Morodadi Prima,company,Denpasar,"Jalan Mahendradatta, Denpasar",,,-8.6787817,115.190595
12589914299,Multi Power Aditama,company,,,,,-6.1249833,106.7779923
13597352170,Mutiara,financial,Bandung,"Jalan Abdul Haris Nasution, 291",,,-6.917039,107.7059779
13003711322,MyCloudindo,company,Tangerang,Jalan BSD Raya Utama,,,-6.2780196,106.6368376
1245573122,NBRS Corp,company,,,,,-6.263633,106.7153307
6894787685,NTT,company,,,,,-6.2237805,106.8229389
6400823986,Naili Ocean,company,,,,,-6.1079971,106.8026556
13588861375,Nanotech Protection,company,Bandung,,,,-6.9166305,107.7082705
12213183386,Nazaridev,it,Semarang,"Jalan Borobudur Timur XIII, RT05 RW08, Semarang",+62 821-3604-4843,https://nazaridev.vercel.app,-6.9998755,110.375467
6910823893,Net1 Indonesia,company,,,,,-6.2169564,106.8183224
11890689082,New Missna Entertainment,company,Bekasi,,,,-6.2976032,106.9956173
3659598581,Ngobas,company,,"Jl. Pamulang Permai Tim. 3D No.34, B nomer 5, Pamulang",+62 21 74714801,https://ngobas.com/,-6.3329511,106.7369118
10741151467,Ninja,logistics,Jakarta,,,,-6.2542046,106.8012671
425684379,Nippon Paint,company,Denpasar,"Jalan Pulau Kawe, 30, Denpasar",,https://www.nipponpaint-indonesia.com/,-8.6792084,115.2067182
155956691,Nissan Halim,company,,,,,-6.2483323,106.8809678
6898407285,Nokia,company,,,,,-6.2245793,106.8169412
13769750615,Noxindo Cakrawala,company,Bekasi,,,powercableindonesia.com,-6.2924952,106.9892081
444897526,Nusa Raya Cipta,company,Denpasar,"Jalan Bypass Ngurah Rai, 38, Denpasar",,,-8.6432332,115.2550078
487257978,OSCT Indonesia,company,,"Jalan Kramat Kwitang, 36",,,-6.1819377,106.8374736
6190349487,Oasis Waters International,company,,,,,-6.1817263,106.8159505
13545153228,Office TakeGo,it,Makassar,"Kompleks Graha Surandar 3, 9, Gowa",+6281257943444,https://takego.id,-5.2020939,119.4766527
6255583785,Oktagon.co.id,company,,,,,-6.159631,106.8377926
570124367,Olah Data Semarang,it,Semarang,Semarang,+6285227746673,https://olah-data-semarang.business.site/,-7.0247059,110.484349
13242787314,Olahkarsa Inovasi Indonesia,company,Bandung,80;82,,,-6.9591415,107.7014107
3626103941,OmiqloBadut,company,,"Al Baidho Raya, Rt.06/06 No.53, Jakarta Timur",+62 21 87798835,http://omiqlobadut.wordpres.com,-6.293008,106.9008539
12673456092,Optibis,company,Bandung,"Jalan Pamanukan, 12, Bandung",+62-877-7257-7020,https://optibis.id,-6.911577,107.6549323
124051868,Opticore Technology,it,Bandung,"Jalan Tubagus Ismail XII, 8, Bandung",,https://opticore.tech,-6.8838484,107.6205453
4196577901,Otokredit Multi Finance,financial,Denpasar,"Jalan Bypass Gatot Subroto, Denpasar",,,-8.6355445,115.2200899
4143005593,PAKET INTERNET STORE,telecommunication,Bandung,Jalan Soekarno-Hatta,,,-6.9414907,107.6535143
154839315,PAM Jaya,company,,,,,-6.1529969,106.8793816
197196788,PD Parkir Makassar Raya,company,Makassar,,,,-5.1624212,119.410303
381441270,PDAM Badung,company,Denpasar,"Jalan Bedahulu, 3, Denpasar",,,-8.6356824,115.2159063
499661114,PDAM Kebalen,company,Bekasi,,,,-6.1832286,107.0380624
375354160,PDAM Kota Denpasar,company,Denpasar,"Jalan Ahmad Yani, 98, Denpasar",,,-8.6390355,115.2120464
195960305,PDAM Kota Makassar Kantor Pelayanan Wilayah I,company,Makassar,,,,-5.1273496,119.4184962
6269626703,PDAM Tirta Kerta Rahaja Penagihan & Pelayanan Wilayah II,company,Tangerang,,,,-6.1873837,106.5986295
6155553485,PDAM Tirta Kerta Raharja,company,Tangerang,"Jalan Kisamaun, 204",,,-6.1858448,106.6319384
427989434,PDAM Tirtanadi,company,Medan,,,,3.5816414,98.6855225
959687467,PDAM Tirtanadi Sunggal,company,Medan,,,,3.5685369,98.6117593
299081364,PDAM Tirtawening Kota Bandung,company,Bandung,"Gelap Nyawang, Bandung, Jawa Barat",,,-6.895953,107.6103306
564964971,PLN,company,,,,,-6.2744451,106.7228722
456527315,PLN APT Surabaya,company,Surabaya,,,,-7.225151,112.7249918
527470253,PLN Area Marunda,company,,DKI Jakarta,,,-6.1278178,106.926058
371348499,PLN Area Pengatur Jalur Bali,company,Denpasar,"Jalan Diponegoro, 17, Denpasar",,,-8.6597545,115.2152282
518511291,PLN Babelan,company,Bekasi,,,,-6.1848649,107.0386516
6222915487,PLN Distribusi Jakarta Raya,company,,,,https://www.pln.co.id/,-6.1805194,106.8328284
317396960,PLN Gunung Latimojong,company,Makassar,,,,-5.1324907,119.4188726
476460657,PLN Semarang Selatan,company,Semarang,,,,-7.0502632,110.4193862
398161501,PLN Serpong,company,Tangerang,,,,-6.2906966,106.6643643
453886525,PLN UPMK 2,company,Surabaya,,,,-7.319851,112.7307172
457997541,PLN UPP JBTB 2,company,Surabaya,,,,-7.319347,112.7323953
718995681,PPD,company,,,,,-6.3316015,106.7470385
4419973198,"PRUDENTIAL, PRUventure DP 10",insurance,Denpasar,"Jl. Patih Jelantik, Kabupaten Badung, Bali, Indonesia",,,-8.7114194,115.1797841
5621334621,PSN,company,,"Jalan Cimandiri, 6",,,-6.1943064,106.8407963
10248119752,PT ANK INDONESIA ONE,company,Tangerang,"KP. BUARAN WETAN RT 03 RW 015, Tanah Tinggi, Tangerang, Kota Tangerang, KOTA TANGERANG",,,-6.1760945,106.654196
4041846846,PT ARTENOV,it,Depok,"Tole Iskandar, 33B, Depok",,,-6.4038775,106.8327599
5890453485,PT Adhi Commuter Properti,company,,"Jalan Penganten Ali, 88",,https://www.lrtcity.com/,-6.3244076,106.8842381
607807468,PT Antam Makassar,company,Makassar,,,,-5.1542869,119.4159863
13099999133,PT Araki Solusi Indonesia,company,Tangerang,"Jalan Pondok Jagung Timur, 78, Tangerang Selatan",+62 812 8859 2462,https://www.araki.co.id,-6.2493599,106.6688161
262527547,PT Archipelago Strategic Solution,company,,"Jl. Tebet Barat 4, No.35, Jakarta Selatan",+62 21 83784368,https://archiss.com/,-6.2341072,106.8471499
11566571687,PT Architectz Persada Asri,consulting,,"Jalan Jatinegara Timur I, 1, DKI Jakarta",+62 21 8196123,https://www.architectzandassociates.com/,-6.2176028,106.867393
468408239,PT Ari Melasti Transport,company,Denpasar,"Jalan Imam Bonjol, Denpasar",,,-8.7048419,115.1830425
380087295,PT Arta Boga Cemerlang,company,Denpasar,"Jalan Bypass Gatot Subroto, 7, Denpasar",,https://www.artaboga.com/,-8.6380154,115.2527625
419639220,PT Asia Paramita Indah,company,Denpasar,"Jalan Bypass Gatot Subroto, 229, Denpasar",+62 361 263348,,-8.635823,115.2257589
197305528,PT Askrindo Makassar,company,Makassar,,,,-5.1619501,119.4156105
13887633534,PT Atiga Lana Sejahtera,company,Bekasi,,,,-6.293978,106.9983984
4364990325,PT Atrisco,company,Medan,,,,3.6439049,98.6630568
11966136362,PT Azka Pesona Tirta,company,Bekasi,,,,-6.2526627,107.0021885
374821669,PT Bali Intercont Cargo,company,Denpasar,"Jalan Bypass Ngurah Rai, 225X, Denpasar",,,-8.7149487,115.2219759
7896801718,PT Bali Maspintjinra,company,Makassar,,,,-5.1778827,119.4383067
450526494,PT Bayu Inti Gasindo,company,Denpasar,,,,-8.6220989,115.1884862
2279398067,PT Belinda Makmur Pratama,company,Tangerang,,,,-6.2208723,106.6174222
